8.399999999999999689e-01 -1.600000000000000089e+00 4.650549999999999823e-02
8.665620000000000545e-01 -1.600000000000000089e+00 3.862539999999999724e-02
8.931249999999999467e-01 -1.600000000000000089e+00 2.998409999999999964e-02
9.196879999999999500e-01 -1.600000000000000089e+00 2.055020000000000110e-02
9.462500000000000355e-01 -1.600000000000000089e+00 1.038999999999999993e-02
9.728120000000000100e-01 -1.600000000000000089e+00 -3.346210000000000070e-04
9.993750000000000133e-01 -1.600000000000000089e+00 -1.123369999999999924e-02
1.025940000000000074e+00 -1.600000000000000089e+00 -2.220719999999999986e-02
1.052499999999999991e+00 -1.600000000000000089e+00 -3.484160000000000035e-02
1.079059999999999908e+00 -1.600000000000000089e+00 -3.418170000000000236e-02
1.105620000000000047e+00 -1.600000000000000089e+00 -3.867000000000000298e-02
1.132190000000000030e+00 -1.600000000000000089e+00 -4.648639999999999717e-02
1.158749999999999947e+00 -1.600000000000000089e+00 -5.892420000000000296e-02
1.185310000000000086e+00 -1.600000000000000089e+00 -6.696409999999999862e-02
1.211870000000000003e+00 -1.600000000000000089e+00 -6.663199999999999679e-02
1.238439999999999985e+00 -1.600000000000000089e+00 -7.382329999999999448e-02
1.264999999999999902e+00 -1.600000000000000089e+00 -7.568930000000000102e-02
1.291560000000000041e+00 -1.600000000000000089e+00 -7.046489999999999698e-02
1.318130000000000024e+00 -1.600000000000000089e+00 -7.292260000000000408e-02
1.344689999999999941e+00 -1.600000000000000089e+00 -6.711739999999999373e-02
1.371250000000000080e+00 -1.600000000000000089e+00 -5.365040000000000087e-02
1.397809999999999997e+00 -1.600000000000000089e+00 -4.449920000000000264e-02
1.424379999999999979e+00 -1.600000000000000089e+00 -3.788409999999999694e-02
1.450939999999999896e+00 -1.600000000000000089e+00 -3.297660000000000174e-02
1.477500000000000036e+00 -1.600000000000000089e+00 -2.936060000000000059e-02
1.504059999999999953e+00 -1.600000000000000089e+00 -2.683790000000000134e-02
1.530620000000000092e+00 -1.600000000000000089e+00 -2.535259999999999944e-02
1.557190000000000074e+00 -1.600000000000000089e+00 -2.497560000000000058e-02
1.583749999999999991e+00 -1.600000000000000089e+00 -2.592730000000000035e-02
1.610309999999999908e+00 -1.600000000000000089e+00 -2.852270000000000152e-02
1.636870000000000047e+00 -1.600000000000000089e+00 -3.059600000000000167e-02
1.663440000000000030e+00 -1.600000000000000089e+00 -2.846430000000000141e-02
1.689999999999999947e+00 -1.600000000000000089e+00 -2.605640000000000039e-02
1.716560000000000086e+00 -1.600000000000000089e+00 -1.932079999999999909e-02
1.743120000000000003e+00 -1.600000000000000089e+00 -1.229109999999999925e-02
1.769689999999999985e+00 -1.600000000000000089e+00 -3.332200000000000114e-04
1.796249999999999902e+00 -1.600000000000000089e+00 1.201580000000000009e-02
1.822810000000000041e+00 -1.600000000000000089e+00 2.292119999999999921e-02
1.849380000000000024e+00 -1.600000000000000089e+00 3.276889999999999664e-02
1.875939999999999941e+00 -1.600000000000000089e+00 4.187470000000000081e-02
1.902500000000000080e+00 -1.600000000000000089e+00 5.045469999999999816e-02
1.929059999999999997e+00 -1.600000000000000089e+00 5.866119999999999668e-02
1.955629999999999979e+00 -1.600000000000000089e+00 6.660090000000000454e-02
1.982189999999999896e+00 -1.600000000000000089e+00 7.434649999999999592e-02
2.008750000000000036e+00 -1.600000000000000089e+00 8.194440000000000057e-02
2.035309999999999953e+00 -1.600000000000000089e+00 8.942089999999999761e-02
2.061879999999999935e+00 -1.600000000000000089e+00 9.678710000000000091e-02
2.088439999999999852e+00 -1.600000000000000089e+00 1.040429999999999966e-01
2.115000000000000213e+00 -1.600000000000000089e+00 1.111779999999999990e-01
2.141560000000000130e+00 -1.600000000000000089e+00 1.181750000000000023e-01
2.168120000000000047e+00 -1.600000000000000089e+00 1.250130000000000130e-01
2.194690000000000030e+00 -1.600000000000000089e+00 1.316640000000000033e-01
2.221249999999999947e+00 -1.600000000000000089e+00 1.380979999999999985e-01
2.247809999999999864e+00 -1.600000000000000089e+00 1.442839999999999956e-01
2.274369999999999781e+00 -1.600000000000000089e+00 1.501899999999999902e-01
2.300940000000000207e+00 -1.600000000000000089e+00 1.557860000000000078e-01
2.327500000000000124e+00 -1.600000000000000089e+00 1.610459999999999947e-01
2.354060000000000041e+00 -1.600000000000000089e+00 1.659460000000000102e-01
2.380630000000000024e+00 -1.600000000000000089e+00 1.704700000000000104e-01
2.407189999999999941e+00 -1.600000000000000089e+00 1.746080000000000132e-01
2.433749999999999858e+00 -1.600000000000000089e+00 1.783550000000000135e-01
2.460310000000000219e+00 -1.600000000000000089e+00 1.817139999999999866e-01
2.486880000000000202e+00 -1.600000000000000089e+00 1.846959999999999991e-01
2.513440000000000119e+00 -1.600000000000000089e+00 1.873130000000000073e-01
2.540000000000000036e+00 -1.600000000000000089e+00 1.895850000000000035e-01
8.399999999999999689e-01 -1.550000000000000044e+00 4.462290000000000006e-02
8.665620000000000545e-01 -1.550000000000000044e+00 3.562250000000000139e-02
8.931249999999999467e-01 -1.550000000000000044e+00 2.553180000000000033e-02
9.196879999999999500e-01 -1.550000000000000044e+00 1.420959999999999931e-02
9.462500000000000355e-01 -1.550000000000000044e+00 1.799079999999999993e-03
9.728120000000000100e-01 -1.550000000000000044e+00 -1.121280000000000020e-02
9.993750000000000133e-01 -1.550000000000000044e+00 -2.652020000000000072e-02
1.025940000000000074e+00 -1.550000000000000044e+00 -3.255809999999999954e-02
1.052499999999999991e+00 -1.550000000000000044e+00 -3.872470000000000079e-02
1.079059999999999908e+00 -1.550000000000000044e+00 -3.829049999999999815e-02
1.105620000000000047e+00 -1.550000000000000044e+00 -4.005600000000000133e-02
1.132190000000000030e+00 -1.550000000000000044e+00 -4.453300000000000314e-02
1.158749999999999947e+00 -1.550000000000000044e+00 -5.097489999999999660e-02
1.185310000000000086e+00 -1.550000000000000044e+00 -5.591469999999999774e-02
1.211870000000000003e+00 -1.550000000000000044e+00 -5.845800000000000302e-02
1.238439999999999985e+00 -1.550000000000000044e+00 -6.183919999999999695e-02
1.264999999999999902e+00 -1.550000000000000044e+00 -6.299119999999999719e-02
1.291560000000000041e+00 -1.550000000000000044e+00 -6.152760000000000173e-02
1.318130000000000024e+00 -1.550000000000000044e+00 -6.059549999999999659e-02
1.344689999999999941e+00 -1.550000000000000044e+00 -5.654189999999999910e-02
1.371250000000000080e+00 -1.550000000000000044e+00 -4.942959999999999715e-02
1.397809999999999997e+00 -1.550000000000000044e+00 -4.304580000000000212e-02
1.424379999999999979e+00 -1.550000000000000044e+00 -3.783460000000000295e-02
1.450939999999999896e+00 -1.550000000000000044e+00 -3.370399999999999785e-02
1.477500000000000036e+00 -1.550000000000000044e+00 -3.054110000000000158e-02
1.504059999999999953e+00 -1.550000000000000044e+00 -2.828460000000000002e-02
1.530620000000000092e+00 -1.550000000000000044e+00 -2.694399999999999920e-02
1.557190000000000074e+00 -1.550000000000000044e+00 -2.662029999999999952e-02
1.583749999999999991e+00 -1.550000000000000044e+00 -2.754579999999999876e-02
1.610309999999999908e+00 -1.550000000000000044e+00 -3.008589999999999876e-02
1.636870000000000047e+00 -1.550000000000000044e+00 -3.225370000000000320e-02
1.663440000000000030e+00 -1.550000000000000044e+00 -2.984759999999999844e-02
1.689999999999999947e+00 -1.550000000000000044e+00 -2.760490000000000166e-02
1.716560000000000086e+00 -1.550000000000000044e+00 -2.057449999999999904e-02
1.743120000000000003e+00 -1.550000000000000044e+00 -1.370670000000000048e-02
1.769689999999999985e+00 -1.550000000000000044e+00 -1.423669999999999927e-03
1.796249999999999902e+00 -1.550000000000000044e+00 1.110279999999999948e-02
1.822810000000000041e+00 -1.550000000000000044e+00 2.227269999999999944e-02
1.849380000000000024e+00 -1.550000000000000044e+00 3.249860000000000249e-02
1.875939999999999941e+00 -1.550000000000000044e+00 4.207600000000000229e-02
1.902500000000000080e+00 -1.550000000000000044e+00 5.119869999999999977e-02
1.929059999999999997e+00 -1.550000000000000044e+00 5.999960000000000016e-02
1.955629999999999979e+00 -1.550000000000000044e+00 6.857090000000000407e-02
1.982189999999999896e+00 -1.550000000000000044e+00 7.697610000000000563e-02
2.008750000000000036e+00 -1.550000000000000044e+00 8.525620000000000420e-02
2.035309999999999953e+00 -1.550000000000000044e+00 9.343500000000000416e-02
2.061879999999999935e+00 -1.550000000000000044e+00 1.015210000000000001e-01
2.088439999999999852e+00 -1.550000000000000044e+00 1.095119999999999982e-01
2.115000000000000213e+00 -1.550000000000000044e+00 1.173929999999999974e-01
2.141560000000000130e+00 -1.550000000000000044e+00 1.251420000000000032e-01
2.168120000000000047e+00 -1.550000000000000044e+00 1.327270000000000116e-01
2.194690000000000030e+00 -1.550000000000000044e+00 1.401129999999999876e-01
2.221249999999999947e+00 -1.550000000000000044e+00 1.472559999999999980e-01
2.247809999999999864e+00 -1.550000000000000044e+00 1.541140000000000010e-01
2.274369999999999781e+00 -1.550000000000000044e+00 1.606390000000000040e-01
2.300940000000000207e+00 -1.550000000000000044e+00 1.667899999999999938e-01
2.327500000000000124e+00 -1.550000000000000044e+00 1.725260000000000127e-01
2.354060000000000041e+00 -1.550000000000000044e+00 1.778170000000000028e-01
2.380630000000000024e+00 -1.550000000000000044e+00 1.826379999999999948e-01
2.407189999999999941e+00 -1.550000000000000044e+00 1.869750000000000023e-01
2.433749999999999858e+00 -1.550000000000000044e+00 1.908269999999999966e-01
2.460310000000000219e+00 -1.550000000000000044e+00 1.942000000000000115e-01
2.486880000000000202e+00 -1.550000000000000044e+00 1.971100000000000074e-01
2.513440000000000119e+00 -1.550000000000000044e+00 1.995830000000000104e-01
2.540000000000000036e+00 -1.550000000000000044e+00 2.016479999999999939e-01
8.399999999999999689e-01 -1.500000000000000000e+00 4.499129999999999796e-02
8.665620000000000545e-01 -1.500000000000000000e+00 3.547379999999999978e-02
8.931249999999999467e-01 -1.500000000000000000e+00 2.452090000000000172e-02
9.196879999999999500e-01 -1.500000000000000000e+00 1.160740000000000036e-02
9.462500000000000355e-01 -1.500000000000000000e+00 -4.079140000000000196e-03
9.728120000000000100e-01 -1.500000000000000000e+00 -1.548889999999999989e-02
9.993750000000000133e-01 -1.500000000000000000e+00 -2.475710000000000063e-02
1.025940000000000074e+00 -1.500000000000000000e+00 -2.839229999999999879e-02
1.052499999999999991e+00 -1.500000000000000000e+00 -3.055549999999999933e-02
1.079059999999999908e+00 -1.500000000000000000e+00 -3.101500000000000090e-02
1.105620000000000047e+00 -1.500000000000000000e+00 -3.230569999999999969e-02
1.132190000000000030e+00 -1.500000000000000000e+00 -3.473779999999999923e-02
1.158749999999999947e+00 -1.500000000000000000e+00 -3.775719999999999771e-02
1.185310000000000086e+00 -1.500000000000000000e+00 -4.072139999999999788e-02
1.211870000000000003e+00 -1.500000000000000000e+00 -4.321919999999999928e-02
1.238439999999999985e+00 -1.500000000000000000e+00 -4.506050000000000333e-02
1.264999999999999902e+00 -1.500000000000000000e+00 -4.602130000000000110e-02
1.291560000000000041e+00 -1.500000000000000000e+00 -4.598780000000000229e-02
1.318130000000000024e+00 -1.500000000000000000e+00 -4.496639999999999665e-02
1.344689999999999941e+00 -1.500000000000000000e+00 -4.292139999999999844e-02
1.371250000000000080e+00 -1.500000000000000000e+00 -4.004930000000000295e-02
1.397809999999999997e+00 -1.500000000000000000e+00 -3.682980000000000281e-02
1.424379999999999979e+00 -1.500000000000000000e+00 -3.368449999999999916e-02
1.450939999999999896e+00 -1.500000000000000000e+00 -3.084900000000000142e-02
1.477500000000000036e+00 -1.500000000000000000e+00 -2.843309999999999935e-02
1.504059999999999953e+00 -1.500000000000000000e+00 -2.648690000000000072e-02
1.530620000000000092e+00 -1.500000000000000000e+00 -2.503839999999999885e-02
1.557190000000000074e+00 -1.500000000000000000e+00 -2.410649999999999946e-02
1.583749999999999991e+00 -1.500000000000000000e+00 -2.368309999999999860e-02
1.610309999999999908e+00 -1.500000000000000000e+00 -2.359179999999999958e-02
1.636870000000000047e+00 -1.500000000000000000e+00 -2.282510000000000094e-02
1.663440000000000030e+00 -1.500000000000000000e+00 -2.035839999999999872e-02
1.689999999999999947e+00 -1.500000000000000000e+00 -1.657880000000000117e-02
1.716560000000000086e+00 -1.500000000000000000e+00 -1.084479999999999993e-02
